X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.126491646778043,1.80078125,3.6080137371862153,cos_graph.png,inf,inf,90.0
-3.126491646778043,1.796875,3.606065693106253,cos_graph.png,-inf,-inf,-90.0
-3.126491646778043,1.59375,3.5092718731772377,cos_graph.png,-inf,0.0,-90.0
-3.126491646778043,2.03515625,3.7305242231202493,cos_graph.png,inf,inf,90.0
-3.126491646778043,2.2109375,3.8292551033169793,cos_graph.png,inf,0.0,90.0
-3.126491646778043,2.4140625,3.9500187051809172,cos_graph.png,inf,0.0,90.0
-3.126491646778043,1.1953125,3.347196138565699,cos_graph.png,-inf,-inf,-90.0
-3.126491646778043,1.62890625,3.5253773682631397,cos_graph.png,inf,inf,90.0
-3.126491646778043,1.18359375,3.343029192575491,cos_graph.png,-inf,-inf,-90.0
-3.1026252983293556,2.2421875,3.828013652926224,cos_graph.png,44.35507812500032,inf,88.70846637563338
-3.1026252983293556,1.1875,3.3221137836975605,cos_graph.png,-inf,-inf,-90.0
-3.1026252983293556,1.1953125,3.3249143920542634,cos_graph.png,inf,inf,90.0
-3.1026252983293556,1.62890625,3.5042287757968067,cos_graph.png,inf,0.0,90.0
-3.1026252983293556,1.40625,3.4064384339561053,cos_graph.png,-inf,-inf,-90.0
-3.1026252983293556,2.00390625,3.693497529527045,cos_graph.png,inf,inf,90.0
-3.1026252983293556,2.0390625,3.712689001349234,cos_graph.png,inf,0.0,90.0
-3.1026252983293556,1.390625,3.400017887079173,cos_graph.png,-inf,-inf,-90.0
-3.1026252983293556,1.21875,3.3334119613893094,cos_graph.png,-inf,0.0,-90.0
-3.1026252983293556,1.203125,3.3277309848391177,cos_graph.png,-inf,0.0,-90.0
-3.1026252983293556,2.20703125,3.807528158833482,cos_graph.png,inf,inf,90.0
